481	1095.68	74.98
482	1100.27	75.29
483	1104.86	75.61
484	1109.47	75.92
485	1114.07	76.24
486	1118.69	76.55
487	1123.30	76.87
488	1127.93	77.19
489	1132.56	77.50
490	1137.19	77.82
491	1141.83	78.14
492	1146.47	78.46
493	1151.12	78.77
494	1155.77	79.09
495	1160.43	79.41
496	1165.09	73.09
497	1169.76	73.39
498	1174.43	73.68
499	1179.11	73.97
500	1183.80	74.27
501	1188.48	74.56
502	1193.17	74.86
503	1197.87	75.15
504	1202.57	75.45
505	1207.28	75.74
506	1211.99	76.04
507	1216.71	76.33
508	1221.43	76.63
509	1226.15	76.93
510	1230.88	77.22
511	1235.61	77.52
512	1240.35	77.82
513	1245.10	78.11
514	1249.84	72.39
515	1254.59	72.66
516	1259.35	72.94
517	1264.11	73.22
518	1268.87	73.49
519	1273.64	73.77
520	1278.42	74.04
521	1283.19	74.32
522	1287.98	74.60
523	1292.76	74.87
524	1297.55	75.15
525	1302.34	75.43
526	1307.14	75.71
527	1311.94	75.99
528	1316.75	76.26
529	1321.56	76.54
530	1326.38	76.82
531	1331.19	77.10
532	1336.02	77.38
533	1340.84	77.66
534	1345.67	77.94
535	1350.51	72.64
536	1355.34	72.90
537	1360.19	73.16
538	1365.03	73.42
539	1369.88	73.68
540	1374.73	73.94
541	1379.59	74.21
542	1384.45	74.47
543	1389.31	74.73
544	1394.18	74.99
545	1399.05	75.25
546	1403.93	75.51
547	1408.81	75.78
548	1413.69	76.04
549	1418.57	76.30
550	1423.46	76.57
551	1428.36	76.83
552	1433.25	77.09
553	1438.15	77.36
554	1443.05	77.62
555	1447.96	72.70
556	1452.87	72.94
557	1457.78	73.19
558	1462.70	73.44
559	1467.62	73.69
560	1472.54	73.93
561	1477.47	74.18
562	1482.40	74.43
563	1487.33	74.67
564	1492.27	74.92
565	1497.21	75.17
566	1502.15	75.42
567	1507.09	75.67
568	1512.04	75.92
569	1516.99	76.16
570	1521.95	76.41
571	1526.91	76.66
572	1531.87	76.91
573	1536.83	72.34
574	1541.80	72.58
575	1546.77	72.81
576	1551.74	73.05
577	1556.72	73.28
578	1561.69	73.51
579	1566.68	73.75
580	1571.66	73.98
581	1576.65	74.22
582	1581.64	74.45
583	1586.63	74.69
584	1591.63	74.92
585	1596.63	75.16
586	1601.63	75.39
587	1606.63	75.63
588	1611.64	75.87
589	1616.65	76.10
590	1621.66	76.34
591	1626.67	76.57
592	1631.69	76.81
593	1636.71	77.05
594	1641.73	77.28
595	1646.76	77.52
596	1651.79	73.19
597	1656.82	73.41
598	1661.85	73.64
599	1666.88	73.86
600	1671.92	74.08
601	1676.96	74.31
602	1682.01	74.53
603	1687.05	74.75
604	1692.10	74.98
605	1697.15	75.20
606	1702.20	75.42
607	1707.26	75.65
608	1712.31	75.87
609	1717.37	76.10
610	1722.43	76.32
611	1727.50	76.54
612	1732.57	76.77
613	1737.63	76.99
614	1742.71	77.22
615	1747.78	77.44
616	1752.85	77.67
617	1757.93	77.89
618	1763.01	78.12
619	1768.09	78.34
620	1773.18	78.57
621	1778.26	78.79
622	1783.35	79.02
623	1788.44	74.85
624	1793.54	75.06
625	1798.63	75.28
626	1803.73	75.49
627	1808.83	75.70
628	1813.93	75.92
629	1819.03	76.13
630	1824.13	76.34
631	1829.24	76.56
632	1834.35	76.77
633	1839.46	76.99
634	1844.57	77.20
635	1849.69	77.41
636	1854.81	77.63
637	1859.92	77.84
638	1865.04	78.06
639	1870.17	78.27
640	1875.29	78.48
641	1880.42	78.70
642	1885.54	78.91
643	1890.67	79.13
644	1895.81	79.34
645	1900.94	79.56
646	1906.07	79.77
647	1911.21	79.99
648	1916.35	80.20
649	1921.49	76.19
650	1926.63	76.40
651	1931.77	76.60
652	1936.92	76.80
653	1942.07	77.01
654	1947.21	77.21
655	1952.37	77.42
656	1957.52	77.62
657	1962.67	77.83
658	1967.83	78.03
659	1972.98	78.23
660	1978.14	78.44
661	1983.30	78.64
662	1988.46	78.85
663	1993.62	79.05
664	1998.79	79.26
665	2003.96	79.46
666	2009.12	79.67
667	2014.29	79.87
668	2019.46	80.08
669	2024.63	80.28
670	2029.81	76.47
671	2034.98	76.66
672	2040.16	76.86
673	2045.34	77.05
674	2050.52	77.25
675	2055.70	77.44
676	2060.88	77.64
677	2066.06	77.83
678	2071.25	78.03
679	2076.43	78.23
680	2081.62	78.42
681	2086.81	78.62
682	2092.00	78.81
683	2097.19	79.01
684	2102.38	79.20
685	2107.58	79.40
686	2112.77	79.59
687	2117.97	79.79
688	2123.17	79.99
689	2128.37	76.37
690	2133.57	76.56
691	2138.77	76.74
692	2143.97	76.93
693	2149.17	77.12
694	2154.38	77.30
695	2159.58	77.49
696	2164.79	77.68
697	2170.00	77.86
698	2175.21	78.05
699	2180.42	78.24
700	2185.63	78.42
701	2190.85	78.61
702	2196.06	78.80
703	2201.28	78.98
704	2206.49	79.17
705	2211.71	79.36
706	2216.93	79.55
707	2222.15	79.73
708	2227.37	76.29
709	2232.59	76.47
710	2237.81	76.65
711	2243.04	76.83
712	2248.26	77.01
713	2253.49	77.19
714	2258.71	77.37
715	2263.94	77.55
716	2269.17	77.73
717	2274.40	77.90
718	2279.63	78.08
719	2284.86	78.26
720	2290.10	78.44
721	2295.33	78.62
722	2300.56	78.80
723	2305.80	78.98
724	2311.04	79.16
725	2316.27	79.34
726	2321.51	79.52
727	2326.75	79.70
728	2331.99	76.41
729	2337.23	76.58
730	2342.47	76.75
731	2347.71	76.92
732	2352.96	77.10
733	2358.20	77.27
734	2363.45	77.44
735	2368.69	77.61
736	2373.94	77.78
737	2379.19	77.96
738	2384.44	78.13
739	2389.68	78.30
740	2394.93	78.47
741	2400.18	78.64
742	2405.44	78.82
743	2410.69	78.99
744	2415.94	79.16
745	2421.19	79.33
746	2426.45	79.50
747	2431.70	76.36
748	2436.96	76.53
749	2442.22	76.69
750	2447.47	76.86
751	2452.73	77.02
752	2457.99	77.19
753	2463.25	77.35
754	2468.51	77.52
755	2473.77	77.68
756	2479.03	77.85
757	2484.29	78.01
758	2489.55	78.18
759	2494.82	78.34
760	2500.08	78.51
761	2505.35	78.67
762	2510.61	78.84
763	2515.88	79.00
764	2521.14	79.17
765	2526.41	79.33
766	2531.68	79.50
767	2536.95	79.67
768	2542.21	76.64
769	2547.48	76.80
770	2552.75	76.96
771	2558.02	77.12
772	2563.30	77.28
773	2568.57	77.44
774	2573.84	77.60
775	2579.11	77.75
776	2584.38	77.91
777	2589.66	78.07
778	2594.93	78.23
779	2600.21	78.39
780	2605.48	78.55
781	2610.76	78.71
782	2616.03	75.84
783	2621.31	75.99
784	2626.59	76.14
785	2631.87	76.30
786	2637.14	76.45
787	2642.42	76.60
788	2647.70	76.76
789	2652.98	76.91
790	2658.26	77.06
791	2663.54	77.22
792	2668.82	77.37
793	2674.10	77.52
794	2679.39	77.67
795	2684.67	77.83
796	2689.95	77.98
797	2695.23	78.13
798	2700.52	78.29
799	2705.80	78.44
800	2711.09	78.59
801	2716.37	75.83
802	2721.66	75.98
803	2726.94	76.13
804	2732.23	76.28
805	2737.51	76.42
806	2742.80	76.57
807	2748.09	76.72
808	2753.37	76.87
809	2758.66	77.02
810	2763.95	77.16
811	2769.24	77.31
812	2774.53	77.46
813	2779.82	77.61
814	2785.10	77.75
815	2790.39	77.90
816	2795.68	78.05
817	2800.97	78.20
818	2806.27	78.34
819	2811.56	78.49
820	2816.85	78.64
821	2822.14	78.79
822	2827.43	78.94
823	2832.72	79.08
824	2838.02	76.41
825	2843.31	76.55
826	2848.60	76.69
827	2853.89	76.83
828	2859.19	76.98
829	2864.48	77.12
830	2869.78	77.26
831	2875.07	77.40
832	2880.36	77.55
833	2885.66	77.69
834	2890.95	77.83
835	2896.25	77.97
836	2901.55	78.12
837	2906.84	78.26
838	2912.14	78.40
839	2917.43	78.54
840	2922.73	78.69
841	2928.03	76.11
842	2933.32	76.25
843	2938.62	76.39
844	2943.92	76.53
845	2949.21	76.67
846	2954.51	76.80
847	2959.81	76.94
848	2965.11	77.08
849	2970.41	77.22
850	2975.70	77.35
851	2981.00	77.49
852	2986.30	77.63
853	2991.60	77.77
854	2996.90	77.90
855	3002.20	78.04
856	3007.50	78.18
857	3012.80	78.32
858	3018.10	78.46
859	3023.40	75.98
860	3028.70	76.11
861	3034.00	76.24
862	3039.30	76.38
863	3044.60	76.51
864	3049.90	76.64
865	3055.20	76.78
866	3060.50	76.91
867	3065.80	77.04
868	3071.10	77.18
869	3076.40	77.31
870	3081.70	77.44
871	3087.00	77.58
872	3092.30	77.71
873	3097.60	77.84
874	3102.91	77.98
875	3108.21	78.11
876	3113.51	78.24
877	3118.81	75.85
878	3124.11	75.98
879	3129.41	76.11
880	3134.72	76.24
881	3140.02	76.37
882	3145.32	76.50
883	3150.62	76.63
884	3155.92	76.75
885	3161.22	76.88
886	3166.53	77.01
887	3171.83	77.14
888	3177.13	77.27
889	3182.43	77.40
890	3187.74	77.53
891	3193.04	77.66
892	3198.34	77.79
893	3203.64	77.91
894	3208.94	75.61
895	3214.25	75.73
896	3219.55	75.86
897	3224.85	75.98
898	3230.15	76.11
899	3235.46	76.23
900	3240.76	76.36
901	3246.06	76.48
902	3251.36	76.61
903	3256.66	76.73
904	3261.97	76.86
905	3267.27	76.98
906	3272.57	77.11
907	3277.87	77.23
908	3283.17	77.36
909	3288.48	77.48
910	3293.78	77.61
911	3299.08	75.38
912	3304.38	75.50
913	3309.68	75.62
914	3314.98	75.75
915	3320.29	75.87
916	3325.59	75.99
917	3330.89	76.11
918	3336.19	76.23
919	3341.49	76.35
920	3346.79	76.47
921	3352.09	76.59
922	3357.39	76.71
923	3362.70	76.84
924	3368.00	76.96
925	3373.30	77.08
926	3378.60	77.20
927	3383.90	77.32
928	3389.20	75.17
929	3394.50	75.28
930	3399.80	75.40
931	3405.10	75.52
932	3410.40	75.64
933	3415.70	75.75
934	3421.00	75.87
935	3426.30	75.99
936	3431.60	76.11
937	3436.90	76.23
938	3442.19	76.34
939	3447.49	76.46
940	3452.79	76.58
941	3458.09	76.70
942	3463.39	76.81
943	3468.69	76.93
944	3473.99	77.05
945	3479.28	77.17
946	3484.58	77.28
947	3489.88	75.19
948	3495.18	75.31
949	3500.47	75.42
950	3505.77	75.54
951	3511.07	75.65
952	3516.36	75.76
953	3521.66	75.88
954	3526.96	75.99
955	3532.25	76.11
956	3537.55	76.22
957	3542.84	76.33
958	3548.14	76.45
